Product Id;Product Handle;Product Title;Product Subtitle;Product Description;Product Status;Product Thumbnail;Product Weight;Product Length;Product Width;Product Height;Product HS Code;Product Origin Country;Product MID Code;Product Material;Product Collection Title;Product Collection Handle;Product Type;Product Tags;Product Discountable;Product External Id;Product Profile Name;Product Profile Type;Variant Id;Variant Title;Variant SKU;Variant Barcode;Variant Inventory Quantity;Variant Allow Backorder;Variant Manage Inventory;Variant Weight;Variant Length;Variant Width;Variant Height;Variant HS Code;Variant Origin Country;Variant MID Code;Variant Material;Price EUR;Price USD;Option 1 Name;Option 1 Value;Option 2 Name;Option 2 Value;Image 1 Url;Image 2 Url;Variant Metadata;Variant Metadata.size;Variant Metadata.chest_cm;Variant Metadata.waist_cm;Variant Metadata.front_length_cm;Variant Metadata.back_length_cm;Variant Metadata.sleeve_length_cm
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271732;42;4260581271732;4260581271732;0;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 42, ""chest_cm"": 118, ""waist_cm"": 110, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;118;110;85;95;72
prod_15296;hemd-athen-72-cm-armlange;Hemd Athen - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Athen – da fühlt man sich gleich wie im Süden. Ein etwas leichterer Stoff aus 100% Baumwolle. Am Strand, an der Bar, aber auch im Büro – dieses Hemd weiß zu begeistern. Kleine Details wie der abgesetzte hellblau-weiß karierte Innenteil des Kragens und der Manschetten und die tollen Perlmutt-Knöpfe geben diesem Hemd das gewisse Etwas.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>In den Paßformen <span class=""a-text-bold"">Slim Fit</span> und in <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271749;43;4260581271749;4260581271749;100;false;false;;;;;;;;;75;;Fit;Slim Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Athen-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2021/05/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Athen-2b.jpg;"{""size"": 43, ""chest_cm"": 121, ""waist_cm"": 113, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;121;113;86;96;72
prod_15346;hemd-madrid-72-cm-armlange;Hemd Madrid - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Madrid – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, rosa-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270407;41;4260581270407;4260581270407;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-3.jpg;"{""size"": 41, ""chest_cm"": 122, ""waist_cm"": 118, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;122;118;85;95;72
prod_15346;hemd-madrid-72-cm-armlange;Hemd Madrid - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Madrid – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, rosa-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270414;42;4260581270414;4260581270414;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-3.jpg;"{""size"": 42, ""chest_cm"": 125, ""waist_cm"": 121, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;125;121;85;95;72
prod_15346;hemd-madrid-72-cm-armlange;Hemd Madrid - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Madrid – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, rosa-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270421;43;4260581270421;4260581270421;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-3.jpg;"{""size"": 43, ""chest_cm"": 127, ""waist_cm"": 123, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;127;123;86;96;72
prod_15346;hemd-madrid-72-cm-armlange;Hemd Madrid - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Madrid – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, rosa-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270438;44;4260581270438;4260581270438;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;44;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-3.jpg;"{""size"": 44, ""chest_cm"": 129, ""waist_cm"": 125, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";44;129;125;86;96;72
prod_15346;hemd-madrid-72-cm-armlange;Hemd Madrid - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Madrid – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, rosa-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270445;45;4260581270445;4260581270445;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;45;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-3.jpg;"{""size"": 45, ""chest_cm"": 131, ""waist_cm"": 127, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";45;131;127;87;97;72
prod_15346;hemd-madrid-72-cm-armlange;Hemd Madrid - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Madrid – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, rosa-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270452;46;4260581270452;4260581270452;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;46;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Madrid-3.jpg;"{""size"": 46, ""chest_cm"": 133, ""waist_cm"": 129, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";46;133;129;87;97;72
prod_15396;hemd-wien-72-cm-armlange;Hemd Wien - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Wien – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, hellblau-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Größe <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270308;41;4260581270308;4260581270308;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-2.jpg;"{""size"": 41, ""chest_cm"": 122, ""waist_cm"": 118, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;122;118;85;95;72
prod_15396;hemd-wien-72-cm-armlange;Hemd Wien - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Wien – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, hellblau-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Größe <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270315;42;4260581270315;4260581270315;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-2.jpg;"{""size"": 42, ""chest_cm"": 125, ""waist_cm"": 121, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;125;121;85;95;72
prod_15396;hemd-wien-72-cm-armlange;Hemd Wien - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Wien – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, hellblau-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Größe <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270322;43;4260581270322;4260581270322;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-2.jpg;"{""size"": 43, ""chest_cm"": 127, ""waist_cm"": 123, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;127;123;86;96;72
prod_15396;hemd-wien-72-cm-armlange;Hemd Wien - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Wien – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, hellblau-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Größe <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270339;44;4260581270339;4260581270339;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;44;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-2.jpg;"{""size"": 44, ""chest_cm"": 129, ""waist_cm"": 125, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";44;129;125;86;96;72
prod_15396;hemd-wien-72-cm-armlange;Hemd Wien - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Wien – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, hellblau-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Größe <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270346;45;4260581270346;4260581270346;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;45;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-2.jpg;"{""size"": 45, ""chest_cm"": 131, ""waist_cm"": 127, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";45;131;127;87;97;72
prod_15396;hemd-wien-72-cm-armlange;Hemd Wien - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Wien – ein super Freizeithemd, das lässig auch im Büro oder abends beim Feiern getragen werden kann. Aus einem tollem Oxford-Stoff, hellblau-weiß gestreift, aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Größe <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581270353;46;4260581270353;4260581270353;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;46;https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-4.jpg; https://www.riesenhemd.com/wp-content/uploads/2018/11/Hemd-extra-langer-Arm-72-cm-Überlaenge-RIESENHEMD-Wien-2.jpg;"{""size"": 46, ""chest_cm"": 133, ""waist_cm"": 129, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";46;133;129;87;97;72
prod_15458;hemd-lissabon-72-cm-armlange;Hemd Lissabon - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Lissabon – sehr lässig sowohl auf der Strandpromenade als auch abends beim Feiern. Aber auch im Büro ein echter Hinschauer. Ein toller Twill-Stoff, mattblau-weiß gestreift. Natürlich aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271008;41;4260581271008;4260581271008;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;41;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Lissabon-2.jpg;"{""size"": 41, ""chest_cm"": 122, ""waist_cm"": 118, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";41;122;118;85;95;72
prod_15458;hemd-lissabon-72-cm-armlange;Hemd Lissabon - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Lissabon – sehr lässig sowohl auf der Strandpromenade als auch abends beim Feiern. Aber auch im Büro ein echter Hinschauer. Ein toller Twill-Stoff, mattblau-weiß gestreift. Natürlich aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271015;42;4260581271015;4260581271015;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;42;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Lissabon-2.jpg;"{""size"": 42, ""chest_cm"": 125, ""waist_cm"": 121, ""front_length_cm"": 85, ""back_length_cm"": 95, ""sleeve_length_cm"": 72}";42;125;121;85;95;72
prod_15458;hemd-lissabon-72-cm-armlange;Hemd Lissabon - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Lissabon – sehr lässig sowohl auf der Strandpromenade als auch abends beim Feiern. Aber auch im Büro ein echter Hinschauer. Ein toller Twill-Stoff, mattblau-weiß gestreift. Natürlich aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271022;43;4260581271022;4260581271022;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;43;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Lissabon-2.jpg;"{""size"": 43, ""chest_cm"": 127, ""waist_cm"": 123, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";43;127;123;86;96;72
prod_15458;hemd-lissabon-72-cm-armlange;Hemd Lissabon - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Lissabon – sehr lässig sowohl auf der Strandpromenade als auch abends beim Feiern. Aber auch im Büro ein echter Hinschauer. Ein toller Twill-Stoff, mattblau-weiß gestreift. Natürlich aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271039;44;4260581271039;4260581271039;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;44;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Lissabon-2.jpg;"{""size"": 44, ""chest_cm"": 129, ""waist_cm"": 125, ""front_length_cm"": 86, ""back_length_cm"": 96, ""sleeve_length_cm"": 72}";44;129;125;86;96;72
prod_15458;hemd-lissabon-72-cm-armlange;Hemd Lissabon - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Lissabon – sehr lässig sowohl auf der Strandpromenade als auch abends beim Feiern. Aber auch im Büro ein echter Hinschauer. Ein toller Twill-Stoff, mattblau-weiß gestreift. Natürlich aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271046;45;4260581271046;4260581271046;100;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;45;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Lissabon-2.jpg;"{""size"": 45, ""chest_cm"": 131, ""waist_cm"": 127, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";45;131;127;87;97;72
prod_15458;hemd-lissabon-72-cm-armlange;Hemd Lissabon - 72 cm Armlänge;;"<div class=""woocommerce-product-details__short-description"">
\n<p>Unser Hemd Lissabon – sehr lässig sowohl auf der Strandpromenade als auch abends beim Feiern. Aber auch im Büro ein echter Hinschauer. Ein toller Twill-Stoff, mattblau-weiß gestreift. Natürlich aus 100% Baumwolle.</p>
\n<p>Perfekt für sehr große Männer - in Überlänge, und mit 72 cm langen Ärmeln.</p>
\n</div>
\n<p>Zur Zeit nur in der Passform <span class=""a-text-bold"">Modern Fit</span> erhältlich.</p>";published;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg;;;;;;;;;;;Tops;;true;;;;art_4260581271053;46;4260581271053;4260581271053;0;false;false;;;;;;;;;75;;Fit;Modern Fit;Size;46;https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-Ueberlaenge-Lissabon-5.jpg; https://www.riesenhemd.com/wp-content/uploads/2019/06/Hemd-extra-langer-Arm-72-cm-Ueberlaenge-RIESENHEMD-Lissabon-2.jpg;"{""size"": 46, ""chest_cm"": 133, ""waist_cm"": 129, ""front_length_cm"": 87, ""back_length_cm"": 97, ""sleeve_length_cm"": 72}";46;133;129;87;97;72
